id,coordinate_X,coordinate_Y,STATION_NAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,
7028700.2022.4.12,-73.36666666666666,45.766666666666666,VERCHERES,2022-04-12 00:00:00,2022,4,12,0,None,0,None,None,None,5,None,None,None,17.6,None,None,None,
7028700.2022.4.18,-73.36666666666666,45.766666666666666,VERCHERES,2022-04-18 00:00:00,2022,4,18,5,None,5,None,None,None,-1.2,None,None,None,9.3,None,None,None,
7028700.2022.4.27,-73.36666666666666,45.766666666666666,VERCHERES,2022-04-27 00:00:00,2022,4,27,5.5,None,0,None,None,None,3.6,None,None,None,6.6,None,None,None,
7028700.2022.4.16,-73.36666666666666,45.766666666666666,VERCHERES,2022-04-16 00:00:00,2022,4,16,None,M,0,None,None,None,1.9,None,None,None,9.9,None,None,None,
7028700.2022.12.5,-73.36666666666666,45.766666666666666,VERCHERES,2022-12-05 00:00:00,2022,12,5,0,None,0,None,None,None,-3,None,None,None,4.9,None,None,None,
7028700.2022.2.19,-73.36666666666666,45.766666666666666,VERCHERES,2022-02-19 00:00:00,2022,2,19,6,None,6,None,None,None,-20.2,None,None,None,-3.1,None,None,None,
7028700.2022.8.16,-73.36666666666666,45.766666666666666,VERCHERES,2022-08-16 00:00:00,2022,8,16,0,None,0,None,None,None,15.5,None,None,None,28.2,None,None,None,
7028700.2022.7.6,-73.36666666666666,45.766666666666666,VERCHERES,2022-07-06 00:00:00,2022,7,6,0,None,0,None,None,None,15.5,None,None,None,25,None,None,None,
7028700.2022.2.4,-73.36666666666666,45.766666666666666,VERCHERES,2022-02-04 00:00:00,2022,2,4,0,T,0,T,None,None,-13.9,None,None,None,-11.1,None,None,None,
7024745.2022.1.5,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-05 00:00:00,2022,1,5,0.5,None,None,None,None,None,-3.5,None,-0.7,None,2,None,88,None,
7024745.2022.1.13,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-13 00:00:00,2022,1,13,1.6,None,None,None,None,None,-10.2,None,-8.6,None,-7,None,90,None,
7024745.2022.1.2,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-02 00:00:00,2022,1,2,3.9,None,None,None,None,None,-13.5,None,-8,None,-2.5,None,91,None,
7024745.2022.1.10,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-10 00:00:00,2022,1,10,0.3,None,None,None,31,None,-20.6,None,-13.7,None,-6.8,None,70,None,
7024745.2022.1.15,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-15 00:00:00,2022,1,15,0.2,None,None,None,31,None,-25,None,-21.9,None,-18.7,None,60,None,
7024745.2022.1.17,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-17 00:00:00,2022,1,17,12.7,None,None,None,36,None,-16.2,None,-9.8,None,-3.4,None,93,None,
7024745.2022.1.1,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-01 00:00:00,2022,1,1,2,None,None,None,None,None,-2.5,None,0,None,2.4,None,99,None,
7024745.2022.1.9,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-09 00:00:00,2022,1,9,6.5,None,None,None,36,None,-9.6,None,-3.5,None,2.5,None,96,None,
7024745.2022.1.11,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-11 00:00:00,2022,1,11,0.2,None,None,None,None,None,-24.7,None,-20.2,None,-15.6,None,71,None,
7024745.2022.1.4,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-04 00:00:00,2022,1,4,0,None,None,None,None,None,-15.3,None,-9.3,None,-3.2,None,83,None,
7024745.2022.1.12,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-12 00:00:00,2022,1,12,1.5,None,None,None,None,None,-15.6,None,-11.1,None,-6.6,None,89,None,
7024745.2022.1.6,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-06 00:00:00,2022,1,6,0,None,None,None,36,None,-6.6,None,-2.5,None,1.7,None,75,None,
7024745.2022.1.7,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-07 00:00:00,2022,1,7,1.8,None,None,None,None,None,-14.7,None,-10.2,None,-5.8,None,88,None,
7024745.2022.1.8,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-08 00:00:00,2022,1,8,0.4,None,None,None,None,None,-19.1,None,-13.9,None,-8.8,None,71,None,
7024745.2022.1.14,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-14 00:00:00,2022,1,14,0.3,None,None,None,38,None,-22.7,None,-13.9,None,-5.1,None,88,None,
7024745.2022.1.16,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-16 00:00:00,2022,1,16,0,None,None,None,None,None,-21.7,None,-17.2,None,-12.8,None,83,None,
7024745.2022.1.3,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-03 00:00:00,2022,1,3,0.3,None,None,None,None,None,-17.4,None,-15,None,-12.5,None,79,None,
7024745.2022.1.20,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-20 00:00:00,2022,1,20,0.3,None,None,None,None,None,-19.3,None,-12.5,None,-5.8,None,69,None,
7024745.2022.1.25,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-25 00:00:00,2022,1,25,0.4,None,None,None,None,None,-16,None,-12.4,None,-8.7,None,85,None,
7024745.2022.1.28,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-28 00:00:00,2022,1,28,1.5,None,None,None,None,None,-18.7,None,-11.3,None,-4,None,92,None,
7024745.2022.1.29,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-29 00:00:00,2022,1,29,0,None,None,None,39,None,-19.8,None,-15.9,None,-12,None,78,None,
7024745.2022.1.19,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-19 00:00:00,2022,1,19,4.4,None,None,None,41,None,-16.7,None,-10.9,None,-5.2,None,88,None,
7024745.2022.1.18,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-18 00:00:00,2022,1,18,0.3,None,None,None,None,None,-17.4,None,-12.1,None,-6.8,None,79,None,
7024745.2022.1.23,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-23 00:00:00,2022,1,23,0.3,None,None,None,None,None,-17.6,None,-12.4,None,-7.1,None,85,None,
7024745.2022.1.31,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-31 00:00:00,2022,1,31,0,None,None,None,None,None,-14.4,None,-10.6,None,-6.7,None,82,None,
7024745.2022.1.26,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-26 00:00:00,2022,1,26,0.5,None,None,None,None,None,-21.8,None,-18.9,None,-15.9,None,77,None,
7024745.2022.1.21,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-21 00:00:00,2022,1,21,0.2,None,None,None,None,None,-22.2,None,-18.9,None,-15.6,None,84,None,
7024745.2022.1.24,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-24 00:00:00,2022,1,24,0.3,None,None,None,None,None,-20.8,None,-16.3,None,-11.8,None,86,None,
7024745.2022.1.27,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-27 00:00:00,2022,1,27,2.2,None,None,None,None,None,-19.9,None,-12.8,None,-5.7,None,91,None,
7024745.2022.1.30,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-30 00:00:00,2022,1,30,0,None,None,None,32,None,-19.1,None,-14.5,None,-9.9,None,71,None,
7024745.2022.1.22,-73.57916666666667,45.50474166666667,MCTAVISH,2022-01-22 00:00:00,2022,1,22,0,None,None,None,None,None,-23.4,None,-18.1,None,-12.8,None,85,None,
7024745.2022.2.1,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-01 00:00:00,2022,2,1,0,None,None,None,34,None,-16.7,None,-8.8,None,-0.9,None,85,None,
7024745.2022.2.13,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-13 00:00:00,2022,2,13,0.4,None,None,None,None,None,-20.8,None,-17.8,None,-14.7,None,68,None,
7024745.2022.2.7,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-07 00:00:00,2022,2,7,0,None,None,None,None,None,-6.6,None,-3.3,None,-0.1,None,87,None,
7024745.2022.2.4,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-04 00:00:00,2022,2,4,3.9,None,None,None,36,None,-13.6,None,-12.5,None,-11.3,None,85,None,
7024745.2022.2.11,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-11 00:00:00,2022,2,11,2,None,None,None,None,None,0,None,2.9,None,5.8,None,91,None,
7024745.2022.2.3,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-03 00:00:00,2022,2,3,9.4,None,None,None,None,None,-11.4,None,-5,None,1.5,None,96,None,
7024745.2022.2.9,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-09 00:00:00,2022,2,9,0,None,None,None,None,None,-6.1,None,-1.9,None,2.3,None,86,None,
7024745.2022.2.10,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-10 00:00:00,2022,2,10,1.7,None,None,None,None,None,0.8,None,2.4,None,3.9,None,90,None,
7024745.2022.2.12,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-12 00:00:00,2022,2,12,4,None,None,None,34,None,-15.2,None,-5.4,None,4.4,None,93,None,
7024745.2022.2.6,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-06 00:00:00,2022,2,6,0,None,None,None,None,None,-17.7,None,-11.3,None,-4.9,None,85,None,
7024745.2022.2.2,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-02 00:00:00,2022,2,2,2.3,None,None,None,None,None,-1.2,None,2,None,5.1,None,94,None,
7024745.2022.2.8,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-08 00:00:00,2022,2,8,0,None,None,None,None,None,-7.7,None,-4.6,None,-1.6,None,91,None,
7024745.2022.2.5,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-05 00:00:00,2022,2,5,0.6,None,None,None,None,None,-17.4,None,-14.2,None,-11,None,81,None,
7024745.2022.2.23,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-23 00:00:00,2022,2,23,6,None,None,None,43,None,-13.4,None,-4.4,None,4.6,None,98,None,
7024745.2022.2.28,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-28 00:00:00,2022,2,28,0,None,None,None,None,None,-17.9,None,-14.2,None,-10.5,None,67,None,
7024745.2022.2.19,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-19 00:00:00,2022,2,19,8.2,None,None,None,31,None,-13.9,None,-7.8,None,-1.6,None,91,None,
7024745.2022.2.27,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-27 00:00:00,2022,2,27,3.4,None,None,None,48,None,-13.5,None,-7,None,-0.5,None,91,None,
7024745.2022.2.24,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-24 00:00:00,2022,2,24,0.2,None,None,None,None,None,-16,None,-12.5,None,-9,None,69,None,
7024745.2022.2.20,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-20 00:00:00,2022,2,20,0,None,None,None,None,None,-16.6,None,-6.2,None,4.2,None,76,None,
7024745.2022.2.18,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-18 00:00:00,2022,2,18,10.2,None,None,None,42,None,-14.7,None,-9.6,None,-4.5,None,92,None,
7024745.2022.2.26,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-26 00:00:00,2022,2,26,0,None,None,None,32,None,-15.4,None,-9.7,None,-4,None,86,None,
7024745.2022.2.17,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-17 00:00:00,2022,2,17,40.7,None,None,None,39,None,-4.6,None,0.5,None,5.6,None,98,None,
7024745.2022.2.25,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-25 00:00:00,2022,2,25,7.2,None,None,None,37,None,-15.1,None,-12.9,None,-10.6,None,87,None,
7024745.2022.2.16,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-16 00:00:00,2022,2,16,0,None,None,None,38,None,-12.1,None,-4.3,None,3.6,None,71,None,
7024745.2022.2.14,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-14 00:00:00,2022,2,14,0,None,None,None,None,None,-17.4,None,-14.5,None,-11.5,None,74,None,
7024745.2022.2.15,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-15 00:00:00,2022,2,15,None,M,None,None,None,None,-16.2,None,-12.1,None,-8,None,78,None,
7024745.2022.2.22,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-22 00:00:00,2022,2,22,10.5,None,None,None,34,None,-10.1,None,-5.6,None,-1.1,None,96,None,
7024745.2022.2.21,-73.57916666666667,45.50474166666667,MCTAVISH,2022-02-21 00:00:00,2022,2,21,0,None,None,None,36,None,-9.1,None,-2.3,None,4.6,None,73,None,
7024745.2022.3.2,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-02 00:00:00,2022,3,2,1.6,None,None,None,None,None,-10.9,None,-6.8,None,-2.8,None,90,None,
7024745.2022.3.1,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-01 00:00:00,2022,3,1,6.7,None,None,None,None,None,-14.5,None,-11.1,None,-7.8,None,88,None,
7024745.2022.3.3,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-03 00:00:00,2022,3,3,0,None,None,None,34,None,-14.4,None,-10.2,None,-6,None,90,None,
7024745.2022.3.5,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-05 00:00:00,2022,3,5,0,None,None,None,None,None,-8.9,None,-4.2,None,0.5,None,89,None,
7024745.2022.3.9,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-09 00:00:00,2022,3,9,0,None,None,None,None,None,-4,None,-0.2,None,3.6,None,81,None,
7024745.2022.3.7,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-07 00:00:00,2022,3,7,8.2,None,None,None,None,None,-1.6,None,1.6,None,4.7,None,97,None,
7024745.2022.3.12,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-12 00:00:00,2022,3,12,2.4,None,None,None,None,None,-7.3,None,-3.6,None,0.1,None,96,None,
7024745.2022.3.11,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-11 00:00:00,2022,3,11,3.3,None,None,None,None,None,-2.4,None,-0.4,None,1.7,None,95,None,
7024745.2022.3.4,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-04 00:00:00,2022,3,4,0,None,None,None,37,None,-15.1,None,-9.2,None,-3.4,None,80,None,
7024745.2022.3.8,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-08 00:00:00,2022,3,8,2.4,None,None,None,None,None,-6.7,None,-3.6,None,-0.5,None,80,None,
7024745.2022.3.6,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-06 00:00:00,2022,3,6,6.9,None,None,None,36,None,-2.8,None,4.5,None,11.9,None,94,None,
7024745.2022.3.10,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-10 00:00:00,2022,3,10,0,None,None,None,None,None,-2.1,None,0.5,None,3,None,83,None,
7024745.2022.3.26,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-26 00:00:00,2022,3,26,0,None,None,None,None,None,2.2,None,4.5,None,6.8,None,90,None,
7024745.2022.3.27,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-27 00:00:00,2022,3,27,1,None,None,None,31,None,-9.5,None,-3.3,None,2.9,None,91,None,
7024745.2022.3.29,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-29 00:00:00,2022,3,29,0,None,None,None,None,None,-7.7,None,-4.3,None,-1,None,58,None,
7024745.2022.3.20,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-20 00:00:00,2022,3,20,4.1,None,None,None,None,None,1.4,None,3.2,None,5,None,98,None,
7024745.2022.3.24,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-24 00:00:00,2022,3,24,24,None,None,None,39,None,1.2,None,4,None,6.9,None,95,None,
7024745.2022.3.28,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-28 00:00:00,2022,3,28,0.6,None,None,None,33,None,-12.2,None,-9.7,None,-7.1,None,79,None,
7024745.2022.3.17,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-17 00:00:00,2022,3,17,0,None,None,None,None,None,2.2,None,9.8,None,17.3,None,84,None,
7024745.2022.3.21,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-21 00:00:00,2022,3,21,0,None,None,None,43,None,-0.7,None,2.6,None,6,None,75,None,
7024745.2022.3.18,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-18 00:00:00,2022,3,18,0,None,None,None,None,None,4,None,7.5,None,10.9,None,89,None,
7024745.2022.3.25,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-25 00:00:00,2022,3,25,10.7,None,None,None,None,None,1.7,None,4.8,None,7.9,None,95,None,
7024745.2022.3.13,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-13 00:00:00,2022,3,13,0,None,None,None,None,None,-10.4,None,-7,None,-3.5,None,84,None,
7024745.2022.3.16,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-16 00:00:00,2022,3,16,0,None,None,None,32,None,-2.2,None,2.6,None,7.4,None,81,None,
7024745.2022.3.14,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-14 00:00:00,2022,3,14,1.6,None,None,None,37,None,-4.6,None,0.1,None,4.8,None,93,None,
7024745.2022.3.19,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-19 00:00:00,2022,3,19,19.1,None,None,None,31,None,1.3,None,3.2,None,5,None,97,None,
7024745.2022.3.31,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-31 00:00:00,2022,3,31,2.2,None,None,None,None,None,0.3,None,6,None,11.6,None,93,None,
7024745.2022.3.30,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-30 00:00:00,2022,3,30,1.4,None,None,None,None,None,-5.2,None,-0.7,None,3.9,None,88,None,
7024745.2022.3.15,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-15 00:00:00,2022,3,15,0,None,None,None,None,None,-2.3,None,0,None,2.2,None,93,None,
7024745.2022.3.22,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-22 00:00:00,2022,3,22,0,None,None,None,None,None,-3.6,None,0.4,None,4.4,None,54,None,
7024745.2022.3.23,-73.57916666666667,45.50474166666667,MCTAVISH,2022-03-23 00:00:00,2022,3,23,0.8,None,None,None,None,None,-3,None,0.2,None,3.5,None,77,None,
7024745.2022.4.9,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-09 00:00:00,2022,4,9,0.7,None,None,None,None,None,3.6,None,5.4,None,7.3,None,92,None,
7024745.2022.4.8,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-08 00:00:00,2022,4,8,6.8,None,None,None,None,None,1.2,None,4.3,None,7.4,None,95,None,
7024745.2022.4.5,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-05 00:00:00,2022,4,5,0.2,None,None,None,None,None,1.3,None,6.9,None,12.6,None,59,None,
7024745.2022.4.1,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-01 00:00:00,2022,4,1,0.3,None,None,None,31,None,0.3,None,4,None,7.7,None,86,None,
7024745.2022.4.2,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-02 00:00:00,2022,4,2,0,None,None,None,None,None,-2.5,None,2,None,6.4,None,60,None,
7024745.2022.4.6,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-06 00:00:00,2022,4,6,0,None,None,None,None,None,1.9,None,7.3,None,12.7,None,64,None,
7024745.2022.4.3,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-03 00:00:00,2022,4,3,0,None,None,None,None,None,1,None,2.8,None,4.5,None,89,None,
7024745.2022.4.7,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-07 00:00:00,2022,4,7,37.9,None,None,None,None,None,1.5,None,4.8,None,8.1,None,95,None,
7024745.2022.4.4,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-04 00:00:00,2022,4,4,0,None,None,None,32,None,1.4,None,6,None,10.6,None,78,None,
7024745.2022.4.30,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-30 00:00:00,2022,4,30,0,None,None,None,None,None,4.6,None,9.9,None,15.3,None,43,None,
7024745.2022.4.18,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-18 00:00:00,2022,4,18,2,None,None,None,35,None,0.2,None,5.2,None,10.1,None,85,None,
7024745.2022.4.22,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-22 00:00:00,2022,4,22,0,None,None,None,37,None,4.6,None,8.2,None,11.8,None,78,None,
7024745.2022.4.26,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-26 00:00:00,2022,4,26,3.2,None,None,None,None,None,9.6,None,12.6,None,15.6,None,90,None,
7024745.2022.4.25,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-25 00:00:00,2022,4,25,0,None,None,None,33,None,5.5,None,12.5,None,19.4,None,62,None,
7024745.2022.4.27,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-27 00:00:00,2022,4,27,12.2,None,None,None,32,None,1.5,None,5.6,None,9.6,None,92,None,
7024745.2022.4.10,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-10 00:00:00,2022,4,10,1.8,None,None,None,None,None,2.2,None,5.8,None,9.3,None,88,None,
7024745.2022.4.11,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-11 00:00:00,2022,4,11,0.2,None,None,None,None,None,1.2,None,6.8,None,12.5,None,66,None,
7024745.2022.4.15,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-15 00:00:00,2022,4,15,9,None,None,None,50,None,4.5,None,10.1,None,15.6,None,89,None,
7024745.2022.4.14,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-14 00:00:00,2022,4,14,7.6,None,None,None,None,None,6.1,None,8.9,None,11.6,None,97,None,
7024745.2022.4.29,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-29 00:00:00,2022,4,29,0,None,None,None,40,None,1.2,None,7.3,None,13.5,None,37,None,
7024745.2022.4.23,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-23 00:00:00,2022,4,23,0,None,None,None,None,None,1.7,None,5.8,None,10,None,47,None,
7024745.2022.4.20,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-20 00:00:00,2022,4,20,0.2,None,None,None,32,None,1.8,None,5.1,None,8.4,None,79,None,
7024745.2022.4.19,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-19 00:00:00,2022,4,19,31.8,None,None,None,39,None,0.3,None,2.5,None,4.7,None,97,None,
7024745.2022.4.13,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-13 00:00:00,2022,4,13,8.1,None,None,None,None,None,6.5,None,9,None,11.6,None,95,None,
7024745.2022.4.16,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-16 00:00:00,2022,4,16,7,None,None,None,32,None,1.7,None,4.9,None,8.2,None,94,None,
7024745.2022.4.17,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-17 00:00:00,2022,4,17,0,None,None,None,35,None,0.5,None,3.7,None,6.8,None,58,None,
7024745.2022.4.12,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-12 00:00:00,2022,4,12,1.6,None,None,None,40,None,8.3,None,12.8,None,17.3,None,90,None,
7024745.2022.4.24,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-24 00:00:00,2022,4,24,0,None,None,None,None,None,2.9,None,8,None,13.1,None,61,None,
7024745.2022.4.28,-73.57916666666667,45.50474166666667,MCTAVISH,2022-04-28 00:00:00,2022,4,28,0,None,None,None,41,None,1.7,None,5.9,None,10.1,None,61,None,
